"CustomerID","FirstName","MiddleName","LastName","BirthDate","MaritalStatus","YearlyIncome","Gender","TotalChildren","NumberChildrenAtHome","Education","Occupation","HomeOwner","CommuteDistance","NumberOfPurchases","ProfitGenerated"
11296,"Haley",,"Richardson","1935-10-07 00:00:00","S","25001-50000","F",2,0,"Graduate Degree","Management","True","5-10 Miles",2,13924.6992
11297,"Noah",,"Coleman","1935-02-02 00:00:00","S","50001-75000","M",4,0,"Graduate Degree","Management","True","5-10 Miles",2,22129.7858
11299,"Orlando","E","Vazquez","1936-04-01 00:00:00","M","50001-75000","M",4,0,"Graduate Degree","Management","True","1-2 Miles",2,10763.0078
11300,"Fernando",,"Barnes","1960-03-03 00:00:00","M","75001-100000","M",5,4,"Partial College","Professional","False","1-2 Miles",3,7261.8816
11301,"Cameron","L","Rodriguez","1960-06-09 00:00:00","M","75001-100000","M",5,4,"Partial College","Professional","True","5-10 Miles",4,14140.4803
11302,"Spencer",,"Russell","1960-12-12 00:00:00","S","75001-100000","M",,3,"High School","Professional","False","1-2 Miles",3,8490.1044
11303,"Julia",,"Coleman","1960-10-11 00:00:00","S","75001-100000","F",4,3,"High School","Professional","False","1-2 Miles",3,6601.5943
11305,"Sean","A","Evans","1960-06-19 00:00:00","M","greater than 100000","M",3,3,"Partial College","Professional","False","2-5 Miles",4,13692.2781
11306,"Micah","A","Zhou","1960-06-22 00:00:00","M","greater than 100000","M",3,3,"Partial College","Professional","False","2-5 Miles",4,13688.6035
11307,"Hunter","P","Rodriguez","1954-11-04 00:00:00","M","75001-100000","M",2,0,"Partial High School","Skilled Manual","True","5-10 Miles",2,13822.1677
11309,"Victoria",,"Lewis","1954-06-12 00:00:00","S","50001-75000","F",2,0,"High School","Professional","True","5-10 Miles",2,13057.8327
11310,"Erin","A","Sanders","1953-07-09 00:00:00","S","50001-75000","F",3,0,"Graduate Degree","Management","True","5-10 Miles",3,18253.6114
11311,"Gabrielle","D","Lopez","1953-08-24 00:00:00","S","50001-75000","F",3,0,"Graduate Degree","Management","False","1-2 Miles",2,9325.5151
11312,"Sara",,"Richardson","1953-04-03 00:00:00","S","50001-75000","F",,0,"Graduate Degree","Management","True","5-10 Miles",2,18245.6858
11313,"Trevor",,"Jenkins","1953-02-27 00:00:00","S","50001-75000","M",3,0,"Graduate Degree","Management","True","5-10 Miles",2,23741.2365
11315,"Hailey","J","Ward","1953-10-01 00:00:00","S","50001-75000","F",3,0,"Graduate Degree","Management","False","1-2 Miles",2,9259.5842
11316,"Luke",,"Allen","1953-11-17 00:00:00","M","50001-75000","M",3,0,"Graduate Degree","Management","True","5-10 Miles",2,19027.8668
11317,"Victoria","D","Russell","1952-09-17 00:00:00","S","25001-50000","F",3,0,"Partial College","Professional","False","5-10 Miles",2,8328.8559
11318,"Jessica",,"Wilson","1952-10-26 00:00:00","S","25001-50000","F",3,0,"Partial College","Professional","False","1-2 Miles",2,5041.0636
11319,"Jade","E","Bailey","1937-04-27 00:00:00","M","50001-75000","F",4,0,"Graduate Degree","Management","False","1-2 Miles",2,6935.0571
11320,"Morgan","M","Hill","1937-06-26 00:00:00","M","75001-100000","F",4,0,"Graduate Degree","Management","True","5-10 Miles",2,16723.3281
11321,"Terrance","D","Raman","1938-07-08 00:00:00","M","75001-100000","M",5,0,"Bachelors ","Management","True","5-10 Miles",2,23277.1809
11322,"Sydney",,"Garcia","1938-03-15 00:00:00","M","75001-100000","F",5,0,"Bachelors ","Management","True","5-10 Miles",3,18019.5577
11323,"Jose",,"Patterson","1938-06-20 00:00:00","S","greater than 100000","M",2,4,"Graduate Degree","Management","True","5-10 Miles",3,39421.374
11324,"Zachary",,"Anderson","1939-05-14 00:00:00","M","75001-100000","M",5,0,"Bachelors ","Management","True","1-2 Miles",2,14207.6784
11326,"Rafael","M","Xie","1939-06-26 00:00:00","M","greater than 100000","M",2,2,"Bachelors ","Management","True","0-1 Miles",4,20234.5525
11327,"Jaime","C","Moreno","1940-03-04 00:00:00","M","75001-100000","M",5,0,"Bachelors ","Management","True","5-10 Miles",2,23361.6086
11328,"Julian","M","Griffin","1940-01-01 00:00:00","M","75001-100000","M",5,0,"Bachelors ","Management","True","5-10 Miles",2,23238.3578
11329,"Andy",,"Alvarez","1940-07-25 00:00:00","S","75001-100000","M",5,0,"Bachelors ","Management","True","5-10 Miles",3,29184.4588
11331,"Samantha",,"Jenkins","1968-07-06 00:00:00","M","75001-100000","F",4,4,"Partial College","Skilled Manual","True","1-2 Miles",2,6205.5967
11347,"Roy","T","Navarro","1955-12-23 00:00:00","M","0-25000","M",2,0,"Partial College","Manual","True","0-1 Miles",1,2061.7098
11349,"Mindy","J","Luo","1954-09-03 00:00:00","M","0-25000","F",2,0,"Partial College","Manual","True","2-5 Miles",1,1888.2016
11352,"Raymond","A","Rodriguez","1940-03-07 00:00:00","M","0-25000","M",2,0,"Partial College","Manual","True","0-1 Miles",1,1964.2548
11356,"Terrence",,"Carson","1980-05-27 00:00:00","S","0-25000","M",0,0,"Partial College","Manual","False","2-5 Miles",1,3657.3617
11360,"Tyrone",,"Serrano","1978-08-02 00:00:00","S","0-25000","M",0,0,"Partial College","Manual","True","2-5 Miles",1,4470.6168
11361,"Cindy","G","Ramos","1977-04-28 00:00:00","M","0-25000","F",0,0,"High School","Manual","True","0-1 Miles",2,1788.2745
11362,"Damien","M","Shan","1977-11-11 00:00:00","M","0-25000","M",0,0,"High School","Manual","False","0-1 Miles",2,1962.9639
11363,"Julian",,"Ross","1977-10-20 00:00:00","S","0-25000","M",,0,"High School","Manual","False","0-1 Miles",2,2454.1864
11390,"Christine","J","Raji","1970-10-19 00:00:00","S","0-25000","F",1,1,"High School","Manual","False","2-5 Miles",1,1806.5538
11397,"Latoya","R","Shan","1969-06-04 00:00:00","S","0-25000","F",0,0,"Partial College","Manual","False","0-1 Miles",1,2228.9371
11405,"Bonnie",,"Goel","1952-02-17 00:00:00","S","0-25000","F",3,0,"Partial College","Manual","False","0-1 Miles",2,1504.1443
11406,"Latoya","L","Xu","1952-07-03 00:00:00","M","0-25000","F",2,0,"Partial College","Manual","True","2-5 Miles",1,1980.5252
11407,"Mario",,"She","1952-04-02 00:00:00","M","0-25000","M",2,0,"Partial College","Manual","True","0-1 Miles",1,1946.3532
11408,"Darren","M","Gill","1953-05-14 00:00:00","M","0-25000","M",2,1,"High School","Manual","False","0-1 Miles",2,1327.734
11411,"Devin","A","Ross","1954-02-12 00:00:00","M","75001-100000","M",3,2,"Partial College","Professional","False","2-5 Miles",1,9829.418
11413,"Megan","L","Stewart","1954-04-15 00:00:00","M","75001-100000","F",,2,"Partial College","Professional","False","2-5 Miles",1,7039.4823
11416,"Katrina",,"Becker","1945-03-19 00:00:00","M","50001-75000","F",3,1,"Partial High School","Skilled Manual","True","2-5 Miles",5,5320.0087
11418,"Rafael","J","Hu","1945-02-09 00:00:00","S","75001-100000","M",5,0,"Partial College","Professional","False","10+ Miles",2,18019.8641
11419,"Kyle","D","Scott","1945-02-18 00:00:00","M","greater than 100000","M",3,5,"Graduate Degree","Management","True","0-1 Miles",5,16358.0499
11420,"Jordan","C","Turner","1946-07-12 00:00:00","M","75001-100000","M",2,2,"Bachelors ","Management","True","10+ Miles",4,28955.0304
11421,"Amy","C","Sun","1946-07-19 00:00:00","M","greater than 100000","F",3,3,"Bachelors ","Management","True","5-10 Miles",4,26235.8964
11422,"Dustin","F","Deng","1946-09-01 00:00:00","M","greater than 100000","M",4,4,"Bachelors ","Management","True","5-10 Miles",3,31869.1743
11424,"Pamela","S","Garcia","1953-12-07 00:00:00","M","75001-100000","F",4,2,"Partial College","Professional","True","10+ Miles",2,12987.0751
11426,"Kristopher",,"Mehta","1953-10-02 00:00:00","M","greater than 100000","M",,3,"Bachelors ","Management","True","10+ Miles",4,37875.3437
11427,"Desiree","S","Dominguez","1953-12-18 00:00:00","M","greater than 100000","F",2,2,"Partial College","Professional","True","10+ Miles",2,20783.9368
11428,"Deanna",,"Perez","1953-08-22 00:00:00","S","greater than 100000","F",2,4,"Bachelors ","Management","True","10+ Miles",2,38847.8156
11429,"Marco",,"Lopez","1952-07-16 00:00:00","M","75001-100000","M",4,1,"Partial College","Professional","True","10+ Miles",2,16871.875
11431,"Bryant",,"Garcia","1952-10-27 00:00:00","M","greater than 100000","M",4,4,"Partial College","Professional","True","10+ Miles",2,23587.8009
11432,"Dominique","L","Prasad","1951-09-11 00:00:00","M","75001-100000","F",,2,"High School","Professional","True","10+ Miles",2,11401.2942
11433,"Maurice","M","Shan","1951-09-02 00:00:00","M","75001-100000","M",5,2,"High School","Professional","False","2-5 Miles",2,7474.6575
11434,"Andre",,"Lopez","1951-05-06 00:00:00","M","greater than 100000","M",5,5,"Partial College","Professional","True","0-1 Miles",4,11036.3628
11435,"Robin",,"Romero","1950-03-06 00:00:00","S","75001-100000","F",3,5,"Partial College","Management","True","10+ Miles",4,20948.4722
11436,"Taylor",,"Cox","1950-09-18 00:00:00","M","greater than 100000","F",3,3,"Partial College","Management","False","10+ Miles",4,19399.3494
11437,"Alfredo",,"Moreno","1949-12-17 00:00:00","M","75001-100000","M",4,1,"High School","Management","True","10+ Miles",3,17701.5712
11438,"Jenny",,"Nara","1949-10-14 00:00:00","M","greater than 100000","F",4,4,"High School","Management","True","0-1 Miles",4,9568.7354
11439,"Janet",,"Munoz","1948-05-17 00:00:00","M","75001-100000","F",4,1,"High School","Management","False","5-10 Miles",3,10243.4145
11440,"Sergio","C","Weber","1947-09-27 00:00:00","M","75001-100000","M",5,0,"Partial High School","Skilled Manual","False","5-10 Miles",2,9370.6549
11441,"Erika",,"Gomez","1947-06-12 00:00:00","M","75001-100000","F",5,0,"Partial High School","Skilled Manual","False","5-10 Miles",2,7228.5224
11442,"Joseph","D","Harris","1947-11-14 00:00:00","M","75001-100000","M",5,0,"Partial High School","Skilled Manual","True","10+ Miles",2,12413.1527
11443,"Grace",,"Griffin","1976-05-22 00:00:00","S","50001-75000","F",0,0,"Bachelors ","Professional","False","2-5 Miles",4,15454.1438
11444,"Tina","C","Mehta","1976-04-28 00:00:00","M","50001-75000","F",0,0,"Bachelors ","Professional","True","10+ Miles",3,22899.5825
11445,"Kari","S","Kim","1974-07-21 00:00:00","S","50001-75000","F",0,0,"Bachelors ","Professional","False","10+ Miles",3,23768.4161
11446,"Bethany","K","Chander","1974-08-12 00:00:00","S","50001-75000","F",0,0,"Bachelors ","Professional","False","10+ Miles",3,23776.6209
11447,"Jennifer",,"Roberts","1974-08-16 00:00:00","M","50001-75000","F",0,0,"Bachelors ","Professional","True","10+ Miles",4,22846.8533
11448,"Kyle",,"Patterson","1975-04-28 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","True","10+ Miles",3,45654.1746
11449,"Alvin","E","Hu","1975-02-02 00:00:00","M","75001-100000","M",0,0,"Bachelors ","Professional","True","10+ Miles",3,36505.6995
11450,"Brett",,"Mehta","1975-11-12 00:00:00","S","greater than 100000","M",4,5,"High School","Management","True","0-1 Miles",5,15411.7937
11451,"Ruben","L","Mu�oz","1974-11-09 00:00:00","S","50001-75000","M",0,0,"Bachelors ","Professional","False","10+ Miles",4,30979.2337
11452,"Erika","A","Rubio","1973-11-05 00:00:00","S","75001-100000","F",0,0,"Bachelors ","Professional","False","10+ Miles",3,29193.646
11453,"Stanley","H","Malhotra","1973-08-21 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","False","10+ Miles",3,38036.5283
11454,"Melinda",,"Navarro","1974-04-22 00:00:00","S","75001-100000","F",0,0,"Bachelors ","Professional","False","10+ Miles",3,29300.0538
11455,"Ross",,"Sanz","1974-04-21 00:00:00","M","75001-100000","M",0,0,"High School","Management","True","10+ Miles",2,30662.8233
11456,"Jon","C","Gao","1974-07-08 00:00:00","M","greater than 100000","M",5,5,"Partial High School","Professional","True","10+ Miles",5,18167.934
11457,"Jaime","C","Gutierrez","1973-05-21 00:00:00","M","75001-100000","F",0,0,"Bachelors ","Professional","True","10+ Miles",3,28084.3518
11458,"Bianca","K","Liu","1973-04-05 00:00:00","M","75001-100000","F",0,1,"High School","Management","True","10+ Miles",2,21458.5963
11459,"Tasha",,"Deng","1972-10-13 00:00:00","S","75001-100000","F",0,0,"Bachelors ","Professional","False","10+ Miles",3,29261.7595
11460,"Melvin","R","Chande","1972-10-07 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","False","10+ Miles",3,38067.8234
11461,"Victor",,"Jimenez","1972-03-25 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","False","10+ Miles",3,37997.2908
11462,"Laura","L","Lin","1972-01-19 00:00:00","M","greater than 100000","F",0,2,"High School","Management","True","10+ Miles",4,29974.4264
11463,"Alisha","E","Beck","1972-03-12 00:00:00","M","greater than 100000","F",0,2,"High School","Management","False","10+ Miles",4,24892.3384
11464,"Alejandro",,"Huang","1971-11-16 00:00:00","M","75001-100000","M",0,0,"Bachelors ","Professional","True","10+ Miles",4,36576.3752
11465,"Louis",,"Luo","1971-02-19 00:00:00","M","75001-100000","M",0,0,"Bachelors ","Professional","False","10+ Miles",4,30418.1638
11466,"Grant","H","Tang","1971-08-03 00:00:00","M","greater than 100000","M",0,0,"Partial High School","Management","True","10+ Miles",4,40806.2059
11467,"Arturo","C","Zheng","1969-10-07 00:00:00","M","greater than 100000","M",1,1,"Graduate Degree","Management","True","0-1 Miles",4,19153.5778
11469,"Edwin",,"Raji","1973-04-16 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","False","1-2 Miles",2,2569.695
11470,"Jay","C","Suarez","1973-09-25 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","False","0-1 Miles",2,2346.0939
11472,"Kenneth",,"Kumar","1963-04-03 00:00:00","S","50001-75000","M",3,2,"Bachelors ","Professional","True","5-10 Miles",2,20745.2373
11474,"Melvin","A","Xu","1980-02-22 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","True","1-2 Miles",2,3070.4971
11477,"Tristan",,"Hughes","1973-06-25 00:00:00","S","25001-50000","M",0,0,"High School","Manual","False","1-2 Miles",1,6815.3571
11486,"Ariana","F","Rogers","1971-05-25 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","True","1-2 Miles",2,2344.1025
11487,"Morgan","C","Jones","1971-07-09 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","1-2 Miles",2,2022.8112
11488,"Jermaine",,"Lopez","1971-09-21 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","True","1-2 Miles",3,3165.4257
11489,"Deborah","S","Goel","1971-03-07 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","1-2 Miles",2,2017.0639
11490,"Danny",,"Rubio","1971-01-06 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","False","0-1 Miles",2,2415.9574
11491,"Andre",,"Perez","1971-04-06 00:00:00","M","0-25000","M",0,0,"Partial High School","Manual","False","0-1 Miles",2,1876.7909
11492,"Terrence","C","Chander","1971-11-19 00:00:00","S","25001-50000","M",0,0,"High School","Manual","False","2-5 Miles",1,8052.9424
11496,"Gary",,"Ortega","1970-10-17 00:00:00","S","25001-50000","M",2,2,"Partial College","Clerical","True","0-1 Miles",2,4733.572
11497,"Katrina","R","Nath","1970-11-26 00:00:00","S","25001-50000","F",2,2,"Partial College","Clerical","True","1-2 Miles",3,3984.1733
11498,"Arturo","C","Sun","1974-01-15 00:00:00","S","25001-50000","M",3,3,"Partial College","Clerical","True","1-2 Miles",2,4905.2554
11499,"Pedro","A","Vance","1974-11-14 00:00:00","S","25001-50000","M",3,3,"Partial College","Clerical","True","1-2 Miles",2,4852.002
11501,"Brandy","P","Chandra","1975-07-07 00:00:00","S","25001-50000","F",3,3,"Partial College","Clerical","True","1-2 Miles",2,3719.3013
11504,"Jordan","P","Baker","1931-04-20 00:00:00","M","25001-50000","F",1,0,"Bachelors ","Skilled Manual","True","0-1 Miles",1,5650.4762
11509,"Roger",,"Harui","1953-07-26 00:00:00","M","25001-50000","F",1,0,"Bachelors ","Skilled Manual","True","5-10 Miles",1,10171.9649
11511,"Caleb",,"Perry","1953-06-14 00:00:00","M","25001-50000","M",1,0,"Bachelors ","Skilled Manual","True","2-5 Miles",1,9494.3809
11516,"Mya",,"Gonzales","1954-10-21 00:00:00","M","25001-50000","F",1,0,"High School","Clerical","True","2-5 Miles",1,3988.3332
11517,"Katherine","A","Bryant","1954-06-20 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","0-1 Miles",1,3446.7588
11518,"Edward",,"Washington","1955-05-10 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4492.6818
11524,"Alyssa","L","Jackson","1956-01-23 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3816.0895
11525,"Ariana",,"Cook","1956-01-09 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","0-1 Miles",1,3425.0315
11528,"Joan",,"Washington","1957-08-19 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3824.4335
11530,"Andrew","C","Martinez","1957-07-26 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","1-2 Miles",1,4978.8069
11532,"Lauren",,"Miller","1957-02-26 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3817.3241
11551,"Shannon",,"Alvarez","1967-05-25 00:00:00","S","0-25000","M",3,3,"High School","Manual","True","0-1 Miles",1,1786.3672
11553,"Sharon","D","Luo","1967-09-09 00:00:00","M","0-25000","F",1,1,"Partial College","Manual","True","2-5 Miles",1,2013.9232
11560,"Whitney",,"Srini","1967-08-13 00:00:00","S","25001-50000","F",1,1,"Bachelors ","Clerical","False","1-2 Miles",1,4516.4745
11569,"Troy",,"Malhotra","1966-05-10 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Clerical","True","2-5 Miles",1,6732.9833
11570,"Kristin","K","Andersen","1966-01-22 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,5164.3338
11571,"Joel",,"Sai","1966-05-18 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,6585.0293
11572,"Billy",,"Moreno","1966-03-15 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,6618.2643
11574,"Karla","V","Luo","1965-07-17 00:00:00","S","0-25000","F",2,2,"High School","Manual","True","0-1 Miles",1,1491.4513
11575,"Jackson",,"Campbell","1965-04-21 00:00:00","S","0-25000","M",2,2,"High School","Manual","True","0-1 Miles",2,1981.305
11576,"Micah","V","Zhu","1965-02-10 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,6655.197
